Lake Name,County,State,SurveyName,Contributor Name,Year,Month,Day,Date,Approx Time of Day,Elapsed Time (sec),Surface Water Temperature (oF),Conductivity (µS/cm),Latitude,Longitude,Location Name,Notes
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:00:45,255,,27,42.08898,-85.82548,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:01:00,270,,27,42.08915,-85.82559,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:01:15,285,,27,42.08919,-85.82565,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:01:30,300,,27,42.08902,-85.82549,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:01:45,315,,27,42.08898,-85.82547,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:02:00,330,,27,42.08893,-85.82543,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:02:15,345,,27,42.08887,-85.8254,Rain Water,bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:02:30,360,,0,42.08875,-85.82537,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:02:45,375,,0,42.08878,-85.82521,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:03:00,390,,0,42.08871,-85.8251,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:03:15,405,,0,42.08854,-85.8252,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:03:30,420,,0,42.08835,-85.82526,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:03:45,435,,0,42.08817,-85.82515,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:04:00,450,,0,42.08807,-85.825,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:04:15,465,,0,42.08798,-85.82477,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:04:30,480,,0,42.08792,-85.82458,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:04:45,495,,0,42.08777,-85.8244,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:05:00,510,,0,42.08764,-85.82428,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:05:15,525,,0,42.08745,-85.8241,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:05:30,540,,0,42.08731,-85.82397,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:05:45,555,,0,42.08713,-85.82388,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:06:00,570,,0,42.08696,-85.82382,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:06:15,585,,0,42.08678,-85.82381,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:06:30,600,,0,42.08658,-85.82379,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:06:45,615,,0,42.08647,-85.82375,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:07:00,630,,130,42.08646,-85.82375,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:07:15,645,,132,42.08646,-85.82375,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:07:30,660,,131,42.08645,-85.82373,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:07:45,675,,134,42.08645,-85.82374,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:08:00,690,,133,42.08646,-85.82376,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:08:15,705,,0,42.08647,-85.82377,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:08:30,720,,0,42.08626,-85.82375,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:08:45,735,,0,42.08607,-85.82359,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:09:00,750,,0,42.0859,-85.82343,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:09:15,765,,1,42.08575,-85.82328,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:09:30,780,,150,42.08582,-85.82331,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:09:45,795,,7,42.0858,-85.82334,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:10:00,810,,131,42.08579,-85.82335,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:10:15,825,,128,42.0858,-85.82335,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:10:30,840,,131,42.08584,-85.82338,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:10:45,855,,0,42.08576,-85.82332,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:11:00,870,,0,42.08559,-85.82316,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:11:15,885,,0,42.08542,-85.82304,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:11:30,900,,0,42.08524,-85.82289,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:11:45,915,,0,42.08505,-85.82273,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:12:00,930,,612,42.0851,-85.82278,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:12:15,945,,610,42.08508,-85.82278,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:12:30,960,,656,42.08508,-85.82282,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:12:45,975,,653,42.08509,-85.82278,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:13:00,990,,629,42.08511,-85.82278,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:13:15,1005,,636,42.0851,-85.82282,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:13:30,1020,,1,42.08506,-85.82285,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:13:45,1035,,1,42.08498,-85.82276,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:14:00,1050,,1,42.08476,-85.8227,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:14:15,1065,,2,42.08473,-85.82265,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:14:30,1080,,540,42.08473,-85.82262,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:14:45,1095,,554,42.08473,-85.82256,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:15:00,1110,,561,42.08471,-85.82255,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:15:15,1125,,555,42.0847,-85.82258,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:15:30,1140,,3,42.08461,-85.82264,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:15:45,1155,,0,42.08441,-85.82267,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:16:00,1170,,566,42.08438,-85.82264,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:17:00,1230,,566,42.08444,-85.82269,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:17:15,1245,,562,42.08445,-85.82272,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:17:30,1260,,575,42.08444,-85.82272,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:17:45,1275,,584,42.08444,-85.82272,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:18:00,1290,,0,42.08441,-85.82275,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:18:15,1305,,1,42.08426,-85.82285,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:18:30,1320,,1,42.08416,-85.82296,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:18:45,1335,,324,42.08415,-85.82299,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:19:00,1350,,368,42.08416,-85.82304,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:19:15,1365,,387,42.08414,-85.82304,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:19:30,1380,,390,42.08411,-85.823,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:19:45,1395,,353,42.08411,-85.82298,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:20:00,1410,,358,42.08411,-85.82299,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:20:15,1425,,1,42.08418,-85.82291,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:20:30,1440,,0,42.08434,-85.82283,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:20:45,1455,,0,42.08453,-85.8228,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:21:00,1470,,405,42.08459,-85.82281,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:21:15,1485,,407,42.08459,-85.82278,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:21:30,1500,,410,42.08462,-85.82279,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:21:45,1515,,411,42.08463,-85.82274,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:22:00,1530,,411,42.08461,-85.82281,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:22:15,1545,,0,42.08471,-85.82281,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:22:30,1560,,0,42.08487,-85.8228,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:22:45,1575,,383,42.08493,-85.82287,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:23:00,1590,,404,42.08494,-85.82288,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:23:15,1605,,407,42.08495,-85.82285,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:23:30,1620,,404,42.08495,-85.82282,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:23:45,1635,,411,42.08495,-85.82285,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:24:00,1650,,2,42.08495,-85.82286,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:24:15,1665,,1,42.08507,-85.82289,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:24:30,1680,,0,42.08525,-85.82294,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:24:45,1695,,0,42.08541,-85.82306,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:25:00,1710,,0,42.08556,-85.8232,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:25:15,1725,,0,42.08571,-85.82342,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:25:30,1740,,0,42.08584,-85.82355,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:25:45,1755,,0,42.086,-85.82367,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:26:00,1770,,0,42.08617,-85.82381,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:26:15,1785,,1,42.08637,-85.82387,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:26:30,1800,,0,42.08656,-85.82392,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:26:45,1815,,4,42.08673,-85.82396,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:27:00,1830,,0,42.08691,-85.82399,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:27:15,1845,,0,42.0871,-85.82401,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:27:30,1860,,0,42.08728,-85.82406,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:27:45,1875,,0,42.08747,-85.82422,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:28:00,1890,,0,42.08765,-85.82441,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:28:15,1905,,0,42.0878,-85.82457,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:28:30,1920,,0,42.0879,-85.82478,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:28:45,1935,,0,42.08801,-85.825,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:29:00,1950,,0,42.08815,-85.8252,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:29:15,1965,,0,42.08829,-85.82535,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:29:30,1980,,0,42.08844,-85.82532,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:29:45,1995,,0,42.08861,-85.82522,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:30:00,2010,,0,42.08885,-85.82509,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:30:15,2025,,1,42.08905,-85.82497,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:30:30,2040,,0,42.08921,-85.82483,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:30:45,2055,,0,42.08937,-85.82471,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:31:00,2070,,0,42.08939,-85.82468,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:31:15,2085,,227,42.08937,-85.82465,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:31:30,2100,,261,42.08936,-85.82464,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:31:45,2115,,264,42.08936,-85.82463,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:32:00,2130,,264,42.08934,-85.82458,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:32:15,2145,,264,42.08935,-85.82458,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:32:30,2160,,0,42.08938,-85.82465,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:32:45,2175,,0,42.08953,-85.82466,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:33:00,2190,,0,42.08963,-85.82459,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:33:15,2205,,0,42.08974,-85.82455,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:33:30,2220,,0,42.08964,-85.82462,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:33:45,2235,,0,42.08947,-85.82469,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:34:00,2250,,0,42.08928,-85.82475,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:34:15,2265,,2,42.0891,-85.82484,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:34:30,2280,,0,42.08891,-85.82493,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:34:45,2295,,0,42.08875,-85.825,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:35:00,2310,,0,42.08864,-85.82501,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:35:15,2325,,1,42.08863,-85.82488,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:35:30,2340,,0,42.08865,-85.82468,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:35:45,2355,,0,42.08873,-85.82458,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:36:00,2370,,0,42.08881,-85.82449,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:36:15,2385,,2,42.08887,-85.82446,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:36:30,2400,,1,42.08891,-85.82453,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:36:45,2415,,285,42.0889,-85.82452,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:37:00,2430,,289,42.0889,-85.82452,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:37:15,2445,,291,42.08886,-85.82452,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:37:30,2460,,290,42.08885,-85.82457,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:37:45,2475,,293,42.08895,-85.82453,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:38:00,2490,,289,42.08908,-85.8245,Roadside Wetland,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:38:15,2505,,2,42.08894,-85.82443,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:38:30,2520,,0,42.0888,-85.82445,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:38:45,2535,,0,42.08872,-85.82453,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:39:00,2550,,0,42.08871,-85.82463,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:39:15,2565,,0,42.08864,-85.82475,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:39:30,2580,,0,42.08863,-85.82491,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:39:45,2595,,0,42.08868,-85.82514,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:40:00,2610,,0,42.08876,-85.82534,Probe in Air,
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:40:15,2625,,27,42.08879,-85.82538,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:40:30,2640,,27,42.08886,-85.82537,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:40:45,2655,,27,42.08884,-85.82537,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:41:00,2670,,27,42.08884,-85.8254,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:41:15,2685,,27,42.08883,-85.82539,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:41:30,2700,,27,42.08883,-85.82536,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:41:45,2715,,27,42.08883,-85.82535,Rain Water,Bucket of overnight rainwater
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:42:15,2745,,614,42.08884,-85.82535,CondStd,homemade standard
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:42:30,2760,,613,42.08884,-85.82534,CondStd,homemade standard
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:42:45,2775,,613,42.08885,-85.82534,CondStd,homemade standard
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:43:00,2790,,614,42.08887,-85.82532,CondStd,homemade standard
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:43:15,2805,,614,42.08887,-85.82533,CondStd,homemade standard
Cedar Lake,Van Buren,Michigan,Walking Stick 1,D. McLaughlin,2020,4,7,4/7/20,10:43:30,2820,,614,42.08886,-85.82534,CondStd,homemade standard
